,date,transactions,block_size_x,difficulty,hashrate,av_transaction_size,block_size_y,active_addresses,full_name,coin
0,2011/10/07,null,199,0.000244,null,,199,null,litecoin,ltc
1,2011/10/08,null,134,0.000244,12.68,,134,1,litecoin,ltc
2,2011/10/09,null,null,null,null,,null,null,litecoin,ltc
3,2011/10/10,null,null,null,null,,null,null,litecoin,ltc
4,2011/10/11,null,null,null,null,,null,null,litecoin,ltc
5,2011/10/12,null,134,0.000244,null,,134,1,litecoin,ltc
6,2011/10/13,92,145.075,0.00373,3981152,,145.075,9775,litecoin,ltc
7,2011/10/14,62,182.773,0.046,10173213,,182.773,1530,litecoin,ltc
8,2011/10/15,438,326.503,0.0625,2465190,,326.503,1503,litecoin,ltc
9,2011/10/16,1415,929.83,0.0743,3243604,,929.83,4846,litecoin,ltc
10,2011/10/17,1578,907.877,0.0903,3784099,,907.877,3139,litecoin,ltc
11,2011/10/18,1651,926.676,0.0903,3491184,,926.676,3739,litecoin,ltc
12,2011/10/19,1388,1012,0.124,4615624,,1012,2624,litecoin,ltc
13,2011/10/20,1851,1045,0.126,4406201,,1045,3739,litecoin,ltc
14,2011/10/21,1681,870.534,0.136,5721538,,870.534,3175,litecoin,ltc
15,2011/10/22,1505,939.054,0.168,6050692,,939.054,2892,litecoin,ltc
16,2011/10/23,1562,830.992,0.168,6517777,,830.992,3120,litecoin,ltc
17,2011/10/24,1443,981.126,0.196,7697206,,981.126,2685,litecoin,ltc
18,2011/10/25,1260,1012,0.22,5792978,,1012,2409,litecoin,ltc
19,2011/10/26,1310,1421,0.22,6077776,,1421,4213,litecoin,ltc
20,2011/10/27,933,912.834,0.22,5405281,,912.834,1873,litecoin,ltc
21,2011/10/28,1388,1525,0.2,4135097,,1525,2616,litecoin,ltc
22,2011/10/29,1522,1271,0.188,5105674,,1271,2930,litecoin,ltc
23,2011/10/30,1749,968.761,0.188,6118471,,968.761,3196,litecoin,ltc
24,2011/10/31,1779,1218,0.193,6436955,,1218,3724,litecoin,ltc
25,2011/11/01,1980,1060,0.203,7950239,,1060,3927,litecoin,ltc
26,2011/11/02,2348,902.419,0.252,14851569,,902.419,4539,litecoin,ltc
27,2011/11/03,2029,941.158,0.381,17710885,,941.158,3605,litecoin,ltc
28,2011/11/04,2112,979.066,0.423,21185640,,979.066,3926,litecoin,ltc
29,2011/11/05,1592,1084,0.619,21431536,,1084,2842,litecoin,ltc
30,2011/11/06,1716,1114,0.619,19395028,,1114,3003,litecoin,ltc
31,2011/11/07,1608,1130,0.619,18682079,,1130,2792,litecoin,ltc
32,2011/11/08,1734,1284,0.64,17478903,,1284,2996,litecoin,ltc
33,2011/11/09,1505,1248,0.642,17764696,,1248,2641,litecoin,ltc
34,2011/11/10,1487,1180,0.642,16439840,,1180,2635,litecoin,ltc
35,2011/11/11,2003,2233,0.634,17303985,,2233,3314,litecoin,ltc
36,2011/11/12,1295,921.344,0.602,17506448,,921.344,2413,litecoin,ltc
37,2011/11/13,1572,1812,0.602,17740277,,1812,2861,litecoin,ltc
38,2011/11/14,1460,1306,0.602,16699834,,1306,2834,litecoin,ltc
39,2011/11/15,4823,29110,0.605,18117610,,29110,7095,litecoin,ltc
40,2011/11/16,21994,122796,0.606,17589267,,122796,40944,litecoin,ltc
41,2011/11/17,15859,103421,0.606,17734298,,103421,25412,litecoin,ltc
42,2011/11/18,11761,32346,0.617,19580764,,32346,11483,litecoin,ltc
43,2011/11/19,2499,13566,0.638,18724322,,13566,3379,litecoin,ltc
44,2011/11/20,4203,15576,0.638,20058404,,15576,2830,litecoin,ltc
45,2011/11/21,2616,71107,0.639,19732050,,71107,3406,litecoin,ltc
46,2011/11/22,1735,58503,0.669,19193929,,58503,2999,litecoin,ltc
47,2011/11/23,1596,34905,0.669,18876649,,34905,2902,litecoin,ltc
48,2011/11/24,1222,23231,0.669,18145330,,23231,2451,litecoin,ltc
49,2011/11/25,1317,11468,0.657,17795447,,11468,2795,litecoin,ltc
50,2011/11/26,1508,33021,0.641,18781302,,33021,2798,litecoin,ltc
51,2011/11/27,1409,18461,0.641,19342354,,18461,2841,litecoin,ltc
52,2011/11/28,1300,8412,0.641,18838894,,8412,2655,litecoin,ltc
53,2011/11/29,883,4381,0.666,18716620,,4381,2052,litecoin,ltc
54,2011/11/30,1170,860.533,0.666,21950282,,860.533,2300,litecoin,ltc
55,2011/12/01,1186,933.806,0.666,23686916,,933.806,2326,litecoin,ltc
56,2011/12/02,1157,979.997,0.766,27486420,,979.997,2354,litecoin,ltc
57,2011/12/03,1314,1152,0.767,28797421,,1152,2606,litecoin,ltc
58,2011/12/04,964,921.11,0.81,30974481,,921.11,2080,litecoin,ltc
59,2011/12/05,839,894.596,0.987,26058406,,894.596,1810,litecoin,ltc
60,2011/12/06,947,1139,0.987,28117205,,1139,3224,litecoin,ltc
61,2011/12/07,928,945.646,0.987,29548412,,945.646,2011,litecoin,ltc
62,2011/12/08,990,1021,0.968,26823454,,1021,1979,litecoin,ltc
63,2011/12/09,740,1363,0.958,24724165,,1363,1650,litecoin,ltc
64,2011/12/10,821,725.529,0.958,25690188,,725.529,1729,litecoin,ltc
65,2011/12/11,846,842.743,0.958,29249490,,842.743,1720,litecoin,ltc
66,2011/12/12,778,760.706,0.915,27317276,,760.706,1758,litecoin,ltc
67,2011/12/13,594,1126,0.915,20355254,,1126,1457,litecoin,ltc
68,2011/12/14,602,963.648,0.915,16129895,,963.648,1401,litecoin,ltc
69,2011/12/15,715,661.143,0.915,20308206,,661.143,1593,litecoin,ltc
70,2011/12/16,773,650.897,0.785,20061832,,650.897,1866,litecoin,ltc
71,2011/12/17,689,682.117,0.722,23171063,,682.117,1770,litecoin,ltc
72,2011/12/18,774,911.132,0.722,22433666,,911.132,1933,litecoin,ltc
73,2011/12/19,746,876.386,0.736,20562636,,876.386,1786,litecoin,ltc
74,2011/12/20,768,775.82,0.775,21276836,,775.82,1871,litecoin,ltc
75,2011/12/21,768,636.036,0.775,21946241,,636.036,1914,litecoin,ltc
76,2011/12/22,798,611.069,0.785,29371303,,611.069,2082,litecoin,ltc
77,2011/12/23,801,927.719,0.867,26157608,,927.719,1729,litecoin,ltc
78,2011/12/24,626,1026,0.867,14135000,,1026,1391,litecoin,ltc
79,2011/12/25,594,868.175,0.867,11388493,,868.175,1299,litecoin,ltc
80,2011/12/26,616,799.851,0.867,13223883,,799.851,1390,litecoin,ltc
81,2011/12/27,719,966.782,0.867,14551029,,966.782,1758,litecoin,ltc
82,2011/12/28,711,817.355,0.757,13279337,,817.355,1638,litecoin,ltc
83,2011/12/29,1028,578.489,0.502,21537013,,578.489,2829,litecoin,ltc
84,2011/12/30,940,636.209,0.675,40160922,,636.209,2610,litecoin,ltc
85,2011/12/31,686,682.432,1.066,37845712,,682.432,1752,litecoin,ltc
86,2012/01/01,649,938.963,1.066,28937434,,938.963,1690,litecoin,ltc
87,2012/01/02,718,663.6,1.069,32549870,,663.6,1998,litecoin,ltc
88,2012/01/03,784,687.479,1.102,33614519,,687.479,1976,litecoin,ltc
89,2012/01/04,723,648.539,1.102,35603969,,648.539,1985,litecoin,ltc
90,2012/01/05,760,811.803,1.102,35193187,,811.803,2023,litecoin,ltc
91,2012/01/06,654,968.509,1.197,36134663,,968.509,1788,litecoin,ltc
92,2012/01/07,597,648.798,1.211,29278779,,648.798,1539,litecoin,ltc
93,2012/01/08,499,845.556,1.211,20554109,,845.556,1236,litecoin,ltc
94,2012/01/09,430,924.965,1.211,14928483,,924.965,1061,litecoin,ltc
95,2012/01/10,457,1511,1.211,11875515,,1511,1132,litecoin,ltc
96,2012/01/11,437,896.459,1.211,13116570,,896.459,1104,litecoin,ltc
97,2012/01/12,823,1056,0.84,14189251,,1056,1858,litecoin,ltc
98,2012/01/13,868,566.504,0.65,28405357,,566.504,2491,litecoin,ltc
99,2012/01/14,708,509.414,0.784,39889312,,509.414,2162,litecoin,ltc
100,2012/01/15,456,803.303,1.144,29723025,,803.303,1310,litecoin,ltc
101,2012/01/16,425,804.635,1.144,18938342,,804.635,1437,litecoin,ltc
102,2012/01/17,386,698.806,1.144,15969831,,698.806,1088,litecoin,ltc
103,2012/01/18,360,778.143,1.144,14021758,,778.143,1092,litecoin,ltc
104,2012/01/19,233,2534,1.144,11222398,,2534,815,litecoin,ltc
105,2012/01/20,248,622.733,1.144,11075112,,622.733,908,litecoin,ltc
106,2012/01/21,287,804.257,1.144,13020439,,804.257,954,litecoin,ltc
107,2012/01/22,382,624.226,0.586,8438740,,624.226,1279,litecoin,ltc
108,2012/01/23,478,538.32,0.524,13500851,,538.32,1643,litecoin,ltc
109,2012/01/24,438,579.273,0.524,13043624,,579.273,1449,litecoin,ltc
110,2012/01/25,515,516.262,0.524,13166697,,516.262,1670,litecoin,ltc
111,2012/01/26,589,589.374,0.476,13973613,,589.374,1798,litecoin,ltc
112,2012/01/27,650,640.743,0.468,14528314,,640.743,2001,litecoin,ltc
113,2012/01/28,794,546.613,0.474,17449998,,546.613,2409,litecoin,ltc
114,2012/01/29,663,446.849,0.585,29775043,,446.849,2415,litecoin,ltc
115,2012/01/30,608,511.779,0.597,30976513,,511.779,2258,litecoin,ltc
116,2012/01/31,448,699.776,1.033,31969157,,699.776,1383,litecoin,ltc
117,2012/02/01,625,8686,1.033,20967128,,8686,1862,litecoin,ltc
118,2012/02/02,867,10617,1.033,30134826,,10617,2404,litecoin,ltc
119,2012/02/03,928,12310,1.012,35427183,,12310,2419,litecoin,ltc
120,2012/02/04,995,9512,0.968,38699956,,9512,2668,litecoin,ltc
121,2012/02/05,1049,9444,0.968,42483286,,9444,2709,litecoin,ltc
122,2012/02/06,874,10590,1.396,50509558,,10590,2309,litecoin,ltc
123,2012/02/07,1003,16858,1.429,42598049,,16858,2413,litecoin,ltc
124,2012/02/08,1037,13157,1.429,44340877,,13157,2453,litecoin,ltc
125,2012/02/09,935,2368,1.467,43418815,,2368,2318,litecoin,ltc
126,2012/02/10,824,1534,1.492,40810415,,1534,2203,litecoin,ltc
127,2012/02/11,869,775.577,1.492,43975278,,775.577,2238,litecoin,ltc
128,2012/02/12,790,863.23,1.498,47022797,,863.23,2248,litecoin,ltc
129,2012/02/13,733,829.865,1.528,45891764,,829.865,2075,litecoin,ltc
130,2012/02/14,781,833.494,1.528,46373862,,833.494,2052,litecoin,ltc
131,2012/02/15,599,714.156,1.528,46446878,,714.156,1841,litecoin,ltc
132,2012/02/16,768,998.525,1.583,45843402,,998.525,2068,litecoin,ltc
133,2012/02/17,736,878.922,1.593,46687816,,878.922,1991,litecoin,ltc
134,2012/02/18,719,754.184,1.593,47108696,,754.184,1988,litecoin,ltc
135,2012/02/19,774,883.229,1.628,50931520,,883.229,2042,litecoin,ltc
136,2012/02/20,800,911.598,1.669,49305900,,911.598,1980,litecoin,ltc
137,2012/02/21,776,817.011,1.669,49865981,,817.011,2086,litecoin,ltc
138,2012/02/22,704,715.101,1.674,50285792,,715.101,1919,litecoin,ltc
139,2012/02/23,729,1038,1.727,54428604,,1038,2436,litecoin,ltc
140,2012/02/24,592,754.49,1.727,48333993,,754.49,1694,litecoin,ltc
141,2012/02/25,495,1057,1.727,44386727,,1057,1775,litecoin,ltc
142,2012/02/26,500,573.906,1.735,53738240,,573.906,1656,litecoin,ltc
143,2012/02/27,463,890.681,1.742,43346767,,890.681,1440,litecoin,ltc
144,2012/02/28,487,828.137,1.742,38967255,,828.137,1498,litecoin,ltc
145,2012/02/29,496,1319,1.742,37179234,,1319,1479,litecoin,ltc
146,2012/03/01,641,1055,1.665,34681400,,1055,1711,litecoin,ltc
147,2012/03/02,856,861.96,1.362,44033973,,861.96,2185,litecoin,ltc
148,2012/03/03,900,559.931,1.362,55549278,,559.931,2295,litecoin,ltc
149,2012/03/04,611,562.03,1.868,87451931,,562.03,1641,litecoin,ltc
150,2012/03/05,414,547.34,2.051,63949406,,547.34,1322,litecoin,ltc
151,2012/03/06,468,945.163,2.051,47175502,,945.163,1447,litecoin,ltc
152,2012/03/07,511,792.985,2.051,39225094,,792.985,1366,litecoin,ltc
153,2012/03/08,473,1233,1.85,33952843,,1233,1401,litecoin,ltc
154,2012/03/09,490,739.415,1.682,33449284,,739.415,1546,litecoin,ltc
155,2012/03/10,437,745.845,1.682,32469795,,745.845,1410,litecoin,ltc
156,2012/03/11,519,727.503,1.682,32912007,,727.503,1566,litecoin,ltc
157,2012/03/12,455,1221,1.682,37320567,,1221,1540,litecoin,ltc
158,2012/03/13,583,729.788,1.327,33256023,,729.788,1905,litecoin,ltc
159,2012/03/14,748,19580,1.2,45089881,,19580,2329,litecoin,ltc
160,2012/03/15,1031,62469,1.2,42162653,,62469,2838,litecoin,ltc
161,2012/03/16,506,650.344,1.416,42391666,,650.344,1662,litecoin,ltc
162,2012/03/17,442,613.332,1.466,44537912,,613.332,1531,litecoin,ltc
163,2012/03/18,585,706.802,1.466,43331545,,706.802,1876,litecoin,ltc
164,2012/03/19,703,808.412,1.536,53341178,,808.412,2179,litecoin,ltc
165,2012/03/20,672,773.949,1.589,57187320,,773.949,1960,litecoin,ltc
166,2012/03/21,708,755.138,1.589,56159804,,755.138,2088,litecoin,ltc
167,2012/03/22,578,1001,1.84,60393592,,1001,1739,litecoin,ltc
168,2012/03/23,749,889.626,1.964,51188915,,889.626,1805,litecoin,ltc
169,2012/03/24,516,633.273,1.964,51583832,,633.273,1518,litecoin,ltc
170,2012/03/25,510,949.61,1.964,46835565,,949.61,1491,litecoin,ltc
171,2012/03/26,551,748.354,1.781,44618021,,748.354,1561,litecoin,ltc
172,2012/03/27,642,896.431,1.715,49295594,,896.431,1916,litecoin,ltc
173,2012/03/28,573,658.218,1.715,49969209,,658.218,1723,litecoin,ltc
174,2012/03/29,518,555.312,1.726,52247390,,555.312,1746,litecoin,ltc
175,2012/03/30,545,809.358,1.748,54442885,,809.358,1885,litecoin,ltc
176,2012/03/31,501,656.418,1.748,49110359,,656.418,1661,litecoin,ltc
177,2012/04/01,549,730.174,1.748,50440865,,730.174,1829,litecoin,ltc
178,2012/04/02,503,670.074,1.78,50881755,,670.074,1635,litecoin,ltc
179,2012/04/03,464,572.893,1.785,48080657,,572.893,1507,litecoin,ltc
180,2012/04/04,517,596.183,1.785,47495430,,596.183,1752,litecoin,ltc
181,2012/04/05,496,585.885,1.785,43124790,,585.885,1523,litecoin,ltc
182,2012/04/06,557,596.85,1.598,40532993,,596.85,1684,litecoin,ltc
183,2012/04/07,485,501.933,1.589,47571590,,501.933,1608,litecoin,ltc
184,2012/04/08,546,633.605,1.589,49219032,,633.605,1692,litecoin,ltc
185,2012/04/09,462,547.4,1.647,51204052,,547.4,1662,litecoin,ltc
186,2012/04/10,606,756.258,1.684,55384967,,756.258,1931,litecoin,ltc
187,2012/04/11,562,678.482,1.684,47479464,,678.482,1708,litecoin,ltc
188,2012/04/12,531,658.085,1.694,46798869,,658.085,1797,litecoin,ltc
189,2012/04/13,582,676.328,1.729,50087940,,676.328,1744,litecoin,ltc
190,2012/04/14,519,634.218,1.729,49233710,,634.218,1852,litecoin,ltc
191,2012/04/15,478,509.681,1.729,45579865,,509.681,1545,litecoin,ltc
192,2012/04/16,517,711.153,1.712,50680127,,711.153,1630,litecoin,ltc
193,2012/04/17,522,630.18,1.701,47686153,,630.18,1544,litecoin,ltc
194,2012/04/18,529,626.15,1.701,47007017,,626.15,1626,litecoin,ltc
195,2012/04/19,486,566.661,1.701,45354465,,566.661,1507,litecoin,ltc
196,2012/04/20,443,529.089,1.618,43220756,,529.089,1447,litecoin,ltc
197,2012/04/21,354,783.637,1.617,42083220,,783.637,1378,litecoin,ltc
198,2012/04/22,412,510.093,1.617,42035907,,510.093,1516,litecoin,ltc
199,2012/04/23,464,747.188,1.591,42944418,,747.188,1596,litecoin,ltc
200,2012/04/24,479,936.209,1.488,44434285,,936.209,1657,litecoin,ltc
201,2012/04/25,456,612.892,1.488,43751456,,612.892,1571,litecoin,ltc
202,2012/04/26,490,852.129,1.488,33806108,,852.129,1669,litecoin,ltc
203,2012/04/27,482,670.85,1.437,33271750,,670.85,1450,litecoin,ltc
204,2012/04/28,489,731.398,1.336,32642276,,731.398,1492,litecoin,ltc
205,2012/04/29,491,560.492,1.336,34552997,,560.492,1567,litecoin,ltc
206,2012/04/30,552,701.34,1.336,38102259,,701.34,1992,litecoin,ltc
207,2012/05/01,556,707.344,1.289,38946047,,707.344,2098,litecoin,ltc
208,2012/05/02,554,1356,1.264,41052760,,1356,2092,litecoin,ltc
209,2012/05/03,520,893.979,1.264,36197591,,893.979,1684,litecoin,ltc
210,2012/05/04,397,966.825,1.264,32158865,,966.825,1546,litecoin,ltc
211,2012/05/05,414,648.59,1.262,28550498,,648.59,1569,litecoin,ltc
212,2012/05/06,422,556.666,1.262,33458368,,556.666,1451,litecoin,ltc
213,2012/05/07,495,693.395,1.262,33722511,,693.395,1614,litecoin,ltc
214,2012/05/08,508,604.446,1.236,35740715,,604.446,1698,litecoin,ltc
215,2012/05/09,532,629.106,1.171,32563270,,629.106,1737,litecoin,ltc
216,2012/05/10,507,635.137,1.171,34154401,,635.137,1713,litecoin,ltc
217,2012/05/11,521,708.825,1.171,33654904,,708.825,1672,litecoin,ltc
218,2012/05/12,460,759.171,1.165,32868594,,759.171,1540,litecoin,ltc
219,2012/05/13,502,619.047,1.163,33387008,,619.047,1693,litecoin,ltc
220,2012/05/14,548,691.831,1.163,34396484,,691.831,1915,litecoin,ltc
221,2012/05/15,488,633.384,1.161,33287262,,633.384,1764,litecoin,ltc
222,2012/05/16,505,666.5,1.156,29319211,,666.5,1586,litecoin,ltc
223,2012/05/17,600,752.042,1.156,29148416,,752.042,1735,litecoin,ltc
224,2012/05/18,595,1012,1.156,27040671,,1012,1611,litecoin,ltc
225,2012/05/19,538,686.538,1.129,26777859,,686.538,1580,litecoin,ltc
226,2012/05/20,657,573.667,0.979,27945404,,573.667,1878,litecoin,ltc
227,2012/05/21,704,822.87,0.979,29754823,,822.87,2021,litecoin,ltc
228,2012/05/22,662,604.519,0.979,30582011,,604.519,2055,litecoin,ltc
229,2012/05/23,686,715.463,1.053,33166164,,715.463,1971,litecoin,ltc
230,2012/05/24,674,671.505,1.064,32861745,,671.505,1920,litecoin,ltc
231,2012/05/25,774,591.318,1.064,35855277,,591.318,2159,litecoin,ltc
232,2012/05/26,640,774.728,1.159,36874835,,774.728,1827,litecoin,ltc
233,2012/05/27,658,826.456,1.193,29809529,,826.456,1765,litecoin,ltc
234,2012/05/28,684,851.306,1.193,29932179,,851.306,1923,litecoin,ltc
235,2012/05/29,683,1008,1.193,30487051,,1008,1770,litecoin,ltc
236,2012/05/30,596,751.128,1.066,27710751,,751.128,1848,litecoin,ltc
237,2012/05/31,628,1128,1.036,30542450,,1128,1852,litecoin,ltc
238,2012/06/01,434,551.764,1.036,28921648,,551.764,1647,litecoin,ltc
239,2012/06/02,602,716.242,1.034,28530733,,716.242,1909,litecoin,ltc
240,2012/06/03,608,653.321,1.03,31018407,,653.321,1642,litecoin,ltc
241,2012/06/04,547,681.455,1.03,28878895,,681.455,1708,litecoin,ltc
242,2012/06/05,587,1102,1.03,29535228,,1102,2104,litecoin,ltc
243,2012/06/06,595,807.683,1.065,35690247,,807.683,2019,litecoin,ltc
244,2012/06/07,519,560.043,1.071,31083899,,560.043,1663,litecoin,ltc
245,2012/06/08,595,563.993,1.071,31197102,,563.993,2022,litecoin,ltc
246,2012/06/09,610,535.219,1.097,34080994,,535.219,1803,litecoin,ltc
247,2012/06/10,584,684.558,1.122,33673646,,684.558,1908,litecoin,ltc
248,2012/06/11,580,613.002,1.122,29226839,,613.002,1819,litecoin,ltc
249,2012/06/12,569,690.131,1.122,33134748,,690.131,1678,litecoin,ltc
250,2012/06/13,631,671.683,1.117,33034758,,671.683,2050,litecoin,ltc
251,2012/06/14,616,560.652,1.117,33323202,,560.652,1775,litecoin,ltc
252,2012/06/15,689,709.792,1.117,34128575,,709.792,2045,litecoin,ltc
253,2012/06/16,551,729.993,1.163,35632112,,729.993,1718,litecoin,ltc
254,2012/06/17,524,554.059,1.185,32314836,,554.059,1656,litecoin,ltc
255,2012/06/18,558,533.817,1.185,34909085,,533.817,1724,litecoin,ltc
256,2012/06/19,565,612.601,1.182,31710920,,612.601,1679,litecoin,ltc
257,2012/06/20,599,576.789,1.143,30577583,,576.789,1709,litecoin,ltc
258,2012/06/21,609,541.345,1.143,31714361,,541.345,1730,litecoin,ltc
259,2012/06/22,728,864.859,1.143,35853295,,864.859,2326,litecoin,ltc
260,2012/06/23,665,705.464,1.17,38664155,,705.464,2354,litecoin,ltc
261,2012/06/24,674,486.623,1.181,44259164,,486.623,2088,litecoin,ltc
262,2012/06/25,753,873.197,1.249,52496851,,873.197,2666,litecoin,ltc
263,2012/06/26,646,680.646,1.642,60432313,,680.646,2195,litecoin,ltc
264,2012/06/27,669,786.862,1.642,48973713,,786.862,1880,litecoin,ltc
265,2012/06/28,668,624.044,1.668,57726483,,624.044,2179,litecoin,ltc
266,2012/06/29,557,671.911,1.875,63910083,,671.911,2087,litecoin,ltc
267,2012/06/30,462,1233,1.875,61293210,,1233,1632,litecoin,ltc
268,2012/07/01,638,753.345,1.875,57382314,,753.345,2052,litecoin,ltc
269,2012/07/02,561,583.538,2.096,66334387,,583.538,1940,litecoin,ltc
270,2012/07/03,868,1117,2.1,65157589,,1117,2417,litecoin,ltc
271,2012/07/04,883,1136,2.1,73970983,,1136,2602,litecoin,ltc
272,2012/07/05,773,1289,2.432,89572396,,1289,2279,litecoin,ltc
273,2012/07/06,736,1248,2.44,95387606,,1248,2417,litecoin,ltc
274,2012/07/07,913,1220,2.844,119830108,,1220,2791,litecoin,ltc
275,2012/07/08,1191,1723,3.402,148600324,,1723,3698,litecoin,ltc
276,2012/07/09,1151,1325,4.061,214058375,,1325,3692,litecoin,ltc
277,2012/07/10,885,1214,5.798,212678723,,1214,2527,litecoin,ltc
278,2012/07/11,679,734.953,5.798,169850166,,734.953,2108,litecoin,ltc
279,2012/07/12,638,741.06,5.798,164278642,,741.06,1890,litecoin,ltc
280,2012/07/13,697,1026,5.88,151443845,0.00186,1026,2072,litecoin,ltc
281,2012/07/14,696,757.957,5.882,167732911,0.00176,757.957,2100,litecoin,ltc
282,2012/07/15,774,770.539,5.882,183425221,0.00179,770.539,2262,litecoin,ltc
283,2012/07/16,989,1607,6.042,192076818,0.00481,1607,2706,litecoin,ltc
284,2012/07/17,1144,1397,6.171,189984737,0.0035,1397,3017,litecoin,ltc
285,2012/07/18,947,1030,6.171,203097875,0.0021,1030,2628,litecoin,ltc
286,2012/07/19,958,896.865,6.377,198171909,0.00221,896.865,2608,litecoin,ltc
287,2012/07/20,860,873.717,6.688,204544730,0.00298,873.717,2347,litecoin,ltc
288,2012/07/21,797,800.679,6.688,210318609,0.00238,800.679,2190,litecoin,ltc
289,2012/07/22,685,818.469,6.746,202299367,0.00227,818.469,2074,litecoin,ltc
290,2012/07/23,1012,1003,7.146,221356698,0.00271,1003,2874,litecoin,ltc
291,2012/07/24,1156,964.928,7.146,246790620,0.00302,964.928,2695,litecoin,ltc
292,2012/07/25,1049,1536,7.279,244378089,0.00267,1536,2986,litecoin,ltc
293,2012/07/26,682,835.089,8.368,255687923,0.00234,835.089,2495,litecoin,ltc
294,2012/07/27,1036,1109,8.368,247564793,0.00252,1109,2870,litecoin,ltc
295,2012/07/28,845,904.529,8.368,263792172,0.0029,904.529,2407,litecoin,ltc
296,2012/07/29,997,1132,8.794,294702453,0.00286,1132,2720,litecoin,ltc
297,2012/07/30,963,1357,8.88,313484043,0.00504,1357,2706,litecoin,ltc
298,2012/07/31,1442,9121,8.88,296480801,0.0222,9121,4785,litecoin,ltc
299,2012/08/01,1735,1477,10.146,310647411,null,1477,3580,litecoin,ltc
300,2012/08/02,1263,1333,10.431,321173266,0.00326,1333,3099,litecoin,ltc
301,2012/08/03,932,1347,10.431,302927341,0.00349,1347,2471,litecoin,ltc
302,2012/08/04,1028,3100,10.487,298887311,0.00883,3100,3121,litecoin,ltc
303,2012/08/05,1347,1853,10.58,262386597,0.0053,1853,3753,litecoin,ltc
304,2012/08/06,711,1029,10.58,253995728,0.00282,1029,2331,litecoin,ltc
305,2012/08/07,606,871.641,10.58,249078843,0.00279,871.641,1835,litecoin,ltc
306,2012/08/08,753,822.992,10.174,241768627,0.00301,822.992,2310,litecoin,ltc
307,2012/08/09,748,839.372,8.833,236043323,0.0029,839.372,2425,litecoin,ltc
308,2012/08/10,616,772.121,8.833,251954163,0.00292,772.121,2235,litecoin,ltc
309,2012/08/11,680,790.494,8.833,254623567,0.00216,790.494,2163,litecoin,ltc
310,2012/08/12,1057,1208,8.887,266026699,0.00393,1208,2713,litecoin,ltc
311,2012/08/13,746,1118,8.909,260361702,0.00232,1118,2272,litecoin,ltc
312,2012/08/14,637,857.463,8.909,261233170,0.00244,857.463,2076,litecoin,ltc
313,2012/08/15,833,930.824,8.96,265680811,0.00222,930.824,2384,litecoin,ltc
314,2012/08/16,946,1011,9.083,263696273,0.00195,1011,2451,litecoin,ltc
315,2012/08/17,682,782.462,9.083,243567104,0.00194,782.462,2321,litecoin,ltc
316,2012/08/18,616,732.02,9.083,232802881,0.00184,732.02,1950,litecoin,ltc
317,2012/08/19,1096,1190,8.754,235864602,0.00253,1190,2650,litecoin,ltc
318,2012/08/20,839,824.618,8.492,253370681,0.00182,824.618,2616,litecoin,ltc
319,2012/08/21,824,799.253,8.492,252197546,0.00193,799.253,2349,litecoin,ltc
320,2012/08/22,660,786.169,8.492,207185949,0.00246,786.169,1880,litecoin,ltc
321,2012/08/23,630,886.125,8.172,221209228,0.00231,886.125,2134,litecoin,ltc
322,2012/08/24,664,750.051,8.144,237795642,0.00193,750.051,2339,litecoin,ltc
323,2012/08/25,1212,790.779,8.144,251414800,0.00435,790.779,2765,litecoin,ltc
324,2012/08/26,706,631.042,8.54,279939561,0.0037,631.042,2138,litecoin,ltc
325,2012/08/27,1225,1146,8.81,244402966,0.00272,1146,3173,litecoin,ltc
326,2012/08/28,758,812.119,8.81,240411954,0.00214,812.119,2268,litecoin,ltc
327,2012/08/29,1048,910.858,8.789,252184182,0.00265,910.858,2596,litecoin,ltc
328,2012/08/30,977,925.353,8.568,262126523,0.00246,925.353,2652,litecoin,ltc
329,2012/08/31,965,876.876,8.568,241128624,0.00191,876.876,2520,litecoin,ltc
330,2012/09/01,1131,974.296,8.568,264303667,0.0028,974.296,2575,litecoin,ltc
331,2012/09/02,3515,2306,8.864,272106739,0.00556,2306,5460,litecoin,ltc
332,2012/09/03,3317,2507,8.97,257409476,0.00425,2507,5148,litecoin,ltc
333,2012/09/04,3375,2191,8.97,247426522,0.00328,2191,4616,litecoin,ltc
334,2012/09/05,2949,2276,8.953,256516617,0.00461,2276,4946,litecoin,ltc
335,2012/09/06,1231,1101,8.868,282660500,0.00316,1101,3164,litecoin,ltc
336,2012/09/07,689,623.242,8.868,270447205,0.00183,623.242,2099,litecoin,ltc
337,2012/09/08,1282,1022,8.868,255629393,0.00693,1022,3074,litecoin,ltc
338,2012/09/09,2395,1740,9.346,275600241,0.00345,1740,3433,litecoin,ltc
339,2012/09/10,2182,1827,9.404,262896374,0.00335,1827,4214,litecoin,ltc
340,2012/09/11,2185,1893,9.404,245308992,0.00312,1893,3547,litecoin,ltc
341,2012/09/12,1495,1120,9.329,266766869,0.00255,1120,2886,litecoin,ltc
342,2012/09/13,1466,1519,9.117,262735507,0.00251,1519,3215,litecoin,ltc
343,2012/09/14,1922,2615,9.117,239301029,0.00267,2615,2887,litecoin,ltc
344,2012/09/15,2444,2169,9.117,244387159,0.00322,2169,3639,litecoin,ltc
345,2012/09/16,1428,1492,8.778,239743494,0.00332,1492,3042,litecoin,ltc
